arabidopsis_gene_id,arabidopsis_protein_id,arabidopsis_gene_symbol,wolffia_gene_key,wolffia_ncbi_gene_id,wolffia_locus_tag,wolffia_gene_symbol,wolffia_protein_id,wolffia_product,percent_identity,query_coverage,subject_coverage,evalue,bitscore,top_hit_score_ratio,reciprocal_best_hit,arabidopsis_genes_sharing_wolffia_top_hit,orthology_status,mapping_confidence
AT5G01070,NP_001154689.1,,144715611,144715611,,LOC144715611,XP_078446683.1,RING/FYVE/PHD zinc finger superfamily protein,50.0,66.0,73.3,7.780000000000001e-37,125.0,1.0869565217391304,False,1.0,directional_best_hit,low
AT5G01100,NP_195730.1,FRB1,144700184,144700184,,LOC144700184,XP_078427741.1,O-fucosyltransferase family protein,61.9,67.7,69.0,5.5e-196,563.0,1.0273722627737227,False,1.0,directional_best_hit,low
AT5G01190,NP_195739.2,LAC10,144715799,144715799,,LOC144715799,XP_078446928.1,laccase-7-like,46.6,96.4,96.1,1.1500000000000001e-173,502.0,1.0182555780933062,False,6.0,directional_best_hit,low
AT5G01220,NP_568085.2,SQD2,144699961,144699961,,SQD2,XP_078427440.1,sulfoquinovosyldiacylglycerol 2,71.3,94.1,96.4,8.78e-247,683.0,inf,True,1.0,reciprocal_best_hit,high
AT5G01360,NP_568089.1,TBL3,144706300,144706300,,LOC144706300,XP_078435314.1,protein trichome birefringence-like 28 isoform X1,46.5,78.6,77.4,3.04e-122,361.0,1.0403458213256485,False,2.0,directional_best_hit,low
AT5G01370,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G01560,NP_195776.2,LECRKA4.3,144700668,144700668,,LOC144700668,XP_078428252.1,concanavalin A-like lectin protein kinase family protein,42.5,88.7,91.4,1.26e-151,453.0,1.0389908256880733,False,2.0,directional_best_hit,low
AT5G01640,NP_195784.1,PRA1.B5,144706680,144706680,,LOC144706680,XP_078435808.1,PRA1 family protein B1-like,54.8,91.9,93.6,8.65e-70,211.0,1.8347826086956522,False,1.0,directional_best_hit,low
AT5G01870,NP_195807.1,,144701065,144701065,,LOC144701065,XP_078428917.1,non-specific lipid-transfer protein 1-like,37.8,82.8,81.5,6.72e-22,82.4,inf,True,1.0,reciprocal_best_hit,high
AT5G01930,NP_195813.1,MAN6,144706167,144706167,,LOC144706167,XP_078435204.1,"mannan endo-1,4-beta-mannosidase 5-like",47.3,92.4,88.2,1.69e-132,388.0,1.0130548302872062,False,1.0,directional_best_hit,low
AT5G02010,NP_195821.1,ROPGEF7,144714389,144714389,,LOC144714389,XP_078445250.1,rop guanine nucleotide exchange factor 7-like,60.9,75.3,64.1,9.810000000000001e-169,491.0,1.1133786848072562,True,3.0,reciprocal_best_hit,high
AT5G02070,NP_195827.1,,144702394,144702394,,LOC144702394,XP_078430547.1,protein kinase superfamily protein,33.4,90.7,84.0,3.7699999999999996e-91,296.0,1.1340996168582376,False,1.0,directional_best_hit,low
AT5G02140,NP_195834.1,,144714378,144714378,,LOC144714378,XP_078445228.1,pathogenesis-related thaumatin superfamily protein,61.1,80.3,95.2,3.47e-114,328.0,1.4977168949771689,True,1.0,reciprocal_best_hit,high
AT5G02380,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G02460,NP_195866.1,,144711891,144711891,,LOC144711891,XP_078442151.1,uncharacterized protein LOC144711891,68.6,16.8,23.7,2.67e-29,114.0,1.0178571428571428,False,3.0,below_threshold,unmapped
AT5G02490,NP_195869.1,Hsp70-2,144706624,144706624,,LOC144706624,XP_078435746.1,heat shock 70 kDa protein 1,88.1,100.0,100.0,0.0,1113.0,1.0027027027027027,False,1.0,directional_best_hit,low
AT5G02570,NP_195877.1,,144707059,144707059,,LOC144707059,XP_078436308.1,histone H2B.2-like,81.1,100.0,100.0,4.14e-61,182.0,1.0055248618784531,True,1.0,reciprocal_best_hit,medium
AT5G02600,NP_568105.1,NAKR1,144704227,144704227,,LOC144704227,XP_078432689.1,uncharacterized protein LOC144704227,69.2,20.4,33.2,1.06e-24,97.8,1.0665212649945475,False,2.0,below_threshold,unmapped
AT5G02640,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G02750,NP_195895.2,SGR9,144709997,144709997,,LOC144709997,XP_078439763.1,RING/U-box superfamily protein,43.4,26.9,20.9,1.03e-17,80.9,inf,False,2.0,below_threshold,unmapped
AT5G03170,NP_195937.1,FLA11,144701227,144701227,,LOC144701227,XP_078429099.1,fasciclin-like arabinogalactan protein 11,46.2,74.8,75.2,1.09e-40,138.0,1.857335127860027,False,4.0,directional_best_hit,low
AT5G03210,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G03260,NP_195946.2,LAC11,144715799,144715799,,LOC144715799,XP_078446928.1,laccase-7-like,49.7,99.5,99.3,2.45e-193,552.0,1.0554493307839388,False,6.0,directional_best_hit,low
AT5G03510,NP_195971.1,,144712344,144712344,,LOC144712344,XP_078442719.1,zinc finger protein ZAT5-like,41.0,75.7,73.3,1.65e-35,126.0,1.557478368355995,False,2.0,directional_best_hit,low
AT5G03610,NP_195981.1,,144705594,144705594,,LOC144705594,XP_078434485.1,GDSL esterase/lipase At5g03610-like isoform X1,45.6,91.9,83.7,2.14e-92,280.0,2.5,True,1.0,reciprocal_best_hit,high
AT5G03670,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G03960,NP_001332454.1,IQD12,144715556,144715556,,LOC144715556,XP_078446612.1,protein IQ-DOMAIN 11-like,29.2,88.6,86.9,7.27e-07,49.7,inf,False,1.0,directional_best_hit,low
AT5G04080,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G04120,NP_196032.1,,144704770,144704770,,LOC144704770,XP_078433421.1,phosphoglycerate mutase family protein isoform X1,51.6,88.2,87.7,4.23e-72,219.0,3.532258064516129,False,1.0,directional_best_hit,low
AT5G04200,NP_196040.1,MC9,144707520,144707520,,LOC144707520,XP_078436787.1,metacaspase-4-like,40.8,97.5,99.7,4.279999999999999e-81,249.0,inf,False,1.0,directional_best_hit,low
AT5G04890,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G04950,NP_196114.1,NAS1,144709065,144709065,,NAS1,XP_078438599.1,nicotianamine synthase 1,56.4,98.1,91.2,1.05e-121,352.0,1.1812080536912752,True,1.0,reciprocal_best_hit,high
AT5G04960,NP_196115.1,,144716961,144716961,,LOC144716961,XP_078448381.1,putative pectinesterase/pectinesterase inhibitor 13,42.9,95.4,98.2,7.37e-143,423.0,1.0291970802919708,False,2.0,directional_best_hit,low
AT5G05160,NP_196135.1,RUL1,144707502,144707502,,LOC144707502,XP_078436768.1,putative inactive receptor kinase At5g58300,54.0,94.5,95.9,2.78e-156,462.0,1.3352601156069364,False,1.0,directional_best_hit,low
AT5G05220,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G05250,NP_568152.1,,144715809,144715809,,LOC144715809,XP_078446939.1,uncharacterized protein LOC144715809,34.2,62.8,69.3,6.469999999999999e-23,91.7,inf,True,1.0,reciprocal_best_hit,medium
AT5G05270,NP_568154.1,CHIL,144706946,144706946,,CHIL,XP_078436166.1,chalcone-flavanone isomerase family protein,60.1,99.5,99.0,9.42e-83,243.0,inf,True,1.0,reciprocal_best_hit,high
AT5G05500,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G05690,NP_196188.1,CPD,144702305,144702305,,DWF4,XP_078430434.1,cytochrome P450 superfamily protein,41.2,97.5,96.9,5.6000000000000004e-117,350.0,1.1437908496732025,False,2.0,directional_best_hit,low
AT5G05790,NP_001332439.1,,144700017,144700017,,LOC144700017,XP_078427512.1,transcription factor DIVARICATA-like,49.1,79.4,88.6,8.56e-65,201.0,1.0864864864864865,False,2.0,directional_best_hit,low
AT5G05960,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G06080,NP_196226.1,LBD33,144706743,144706743,,LOC144706743,XP_078435875.1,LOB domain-containing protein 29-like,54.5,85.9,89.4,1.51e-47,151.0,1.0413793103448277,False,1.0,directional_best_hit,low
AT5G06090,NP_196227.1,GPAT7,144700678,144700678,,LOC144700678,XP_078428279.1,glycerol-3-phosphate acyltransferase 5-like,52.6,93.2,94.2,8.77e-156,449.0,1.0112612612612613,False,1.0,directional_best_hit,low
AT5G06150,NP_196233.1,CYC1BAT,144709009,144709009,,LOC144709009,XP_078438567.1,G2/mitotic-specific cyclin S13-7-like,50.6,96.4,98.6,1.52e-119,355.0,1.0380116959064327,True,2.0,reciprocal_best_hit,medium
AT5G06200,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G06270,NP_001331734.1,,144706038,144706038,,LOC144706038,XP_078435037.1,protein GL2-INTERACTING REPRESSOR 1-like,59.1,84.4,91.3,2.88e-29,101.0,1.1757857974388823,True,1.0,reciprocal_best_hit,high
AT5G06570,NP_001330981.1,,144703125,144703125,,LOC144703125,XP_078431347.1,putative carboxylesterase 17,34.8,92.2,99.4,3.12e-56,184.0,1.0222222222222221,False,2.0,directional_best_hit,low
AT5G06610,NP_196279.1,,144702226,144702226,,LOC144702226,XP_078430307.1,glutamyl-tRNA (Gln) amidotransferase subunit A (DUF620),47.2,94.6,74.6,1.8700000000000002e-103,312.0,1.0909090909090908,False,1.0,directional_best_hit,low
AT5G06630,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G06640,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G06670,NP_001318493.1,,144710865,144710865,,LOC144710865,XP_078440824.1,"kinesin-like protein KIN-7D, chloroplastic",57.2,94.0,95.1,8.5e-306,870.0,1.5343915343915344,True,1.0,reciprocal_best_hit,high
AT5G06730,NP_196291.1,,144703630,144703630,,LOC144703630,XP_078431971.1,peroxidase P7-like,51.8,85.8,93.1,3.18e-98,293.0,1.0034246575342465,False,3.0,directional_best_hit,low
AT5G06760,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G06839,NP_001190244.1,TGA10,144713134,144713134,,LOC144713134,XP_078443760.1,bZIP transcription factor TGA10-like isoform X1,54.1,94.8,92.1,2.67e-136,398.0,1.1569767441860466,True,1.0,reciprocal_best_hit,high
AT5G06850,NP_568175.2,FTIP1,144703928,144703928,,LOC144703928,XP_078432355.1,FT-interacting protein 3-like,64.8,98.7,99.2,0.0,1055.0,1.0809426229508197,False,2.0,directional_best_hit,low
AT5G07010,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G07030,NP_196320.2,,144712337,144712337,,LOC144712337,XP_078442713.1,eukaryotic aspartyl protease family protein,52.2,96.0,94.8,1.42e-150,434.0,1.1955922865013775,False,2.0,directional_best_hit,low
AT5G07080,NP_196325.1,,144715888,144715888,,LOC144715888,XP_078447019.1,acyltransferase GLAUCE-like,26.5,96.0,93.1,1.18e-24,104.0,1.075491209927611,False,1.0,directional_best_hit,low
AT5G07165,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G07310,NP_196348.1,,144705541,144705541,,LOC144705541,XP_078434406.1,ethylene-responsive transcription factor ERF113-like isoform X1,53.8,55.1,46.6,2.19e-35,127.0,1.076271186440678,False,3.0,directional_best_hit,low
AT5G07330,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G07550,NP_196372.1,GRP19,144701481,144701481,,LOC144701481,XP_078429418.1,oleosin 18 kDa-like,44.3,57.5,41.5,2.29e-08,47.8,inf,False,1.0,directional_best_hit,low
AT5G07610,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G07710,NP_196388.1,,144716528,144716528,,LOC144716528,XP_078447785.1,protein NEN1-like isoform X1,50.1,97.9,89.5,8.9e-139,407.0,inf,True,1.0,reciprocal_best_hit,high
AT5G07800,NP_196397.1,,144716740,144716740,,LOC144716740,XP_078448104.1,flavin-containing monooxygenase FMO GS-OX-like 4 isoform X1,48.1,94.1,89.7,1.44e-133,392.0,inf,False,2.0,directional_best_hit,low
AT5G07990,NP_196416.1,TT7,144702157,144702157,,TT7,XP_078430203.1,cytochrome P450 superfamily protein,60.4,97.9,95.7,4.28e-219,613.0,1.1309963099630995,True,3.0,reciprocal_best_hit,high
AT5G08350,NP_196452.1,,144705346,144705346,,LOC144705346,XP_078434088.1,GRAM domain family protein,43.3,60.4,53.2,2.1100000000000002e-35,124.0,1.087719298245614,False,3.0,directional_best_hit,low
AT5G08370,NP_568193.1,AGAL2,144715477,144715477,,LOC144715477,XP_078446533.1,alpha-galactosidase-like,73.8,91.7,90.8,1.71e-214,592.0,1.3703703703703705,True,1.0,reciprocal_best_hit,high
AT5G08391,NP_001119192.1,,144704947,144704947,,LOC144704947,XP_078433659.1,uncharacterized protein LOC144704947,56.5,100.0,31.9,8.910000000000001e-27,95.5,1.082766439909297,False,5.0,below_threshold,unmapped
AT5G08640,NP_001190266.1,FLS1,144715203,144715203,,LOC144715203,XP_078446244.1,leucoanthocyanidin dioxygenase-like,45.5,97.0,95.5,8.849999999999999e-98,292.0,1.0391459074733096,False,1.0,directional_best_hit,low
AT5G09220,NP_196484.1,AAP2,144716259,144716259,,LOC144716259,XP_078447487.1,amino acid permease 3-like isoform X1,70.4,92.5,91.5,3.77e-243,673.0,1.243992606284658,False,2.0,directional_best_hit,low
AT5G09440,NP_196506.1,EXL4,144713586,144713586,,LOC144713586,XP_078444328.1,protein EXORDIUM-like 2,55.8,92.8,88.9,1.33e-103,303.0,1.0133779264214047,False,1.0,directional_best_hit,low
AT5G09480,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G09570,NP_196519.1,,144707496,144707496,,LOC144707496,XP_078436751.1,CHCH domain protein,58.7,83.5,84.3,9.47e-40,129.0,inf,True,1.0,reciprocal_best_hit,high
AT5G09960,NP_568222.1,,144714021,144714021,,LOC144714021,XP_078444889.1,uncharacterized protein LOC144714021 isoform X1,49.0,88.4,85.6,3.33e-22,82.8,inf,True,1.0,reciprocal_best_hit,high
AT5G09978,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G10130,NP_196575.1,,144717048,144717048,,LOC144717048,XP_078448490.1,pollen-specific protein C13-like,40.9,93.9,93.3,3.1e-34,117.0,inf,False,1.0,directional_best_hit,low
AT5G10390,NP_568227.1,,144700560,144700560,,LOC144700560,XP_078428119.1,histone H3.2,99.3,100.0,100.0,6.82e-87,248.0,1.0,False,5.0,directional_best_hit,low
AT5G10400,NP_568228.1,,144700560,144700560,,LOC144700560,XP_078428119.1,histone H3.2,99.3,100.0,100.0,6.82e-87,248.0,1.0,False,5.0,directional_best_hit,low
AT5G10430,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G10580,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G10625,NP_974763.1,,144708767,144708767,,LOC144708767,XP_078438332.1,flowering-promoting factor 1-like protein 3,51.4,98.2,99.0,2.1900000000000003e-31,105.0,1.0096153846153846,True,1.0,reciprocal_best_hit,medium
AT5G11070,NP_196668.1,,144704751,144704751,,LOC144704751,XP_078433405.1,uncharacterized protein LOC144704751,36.1,82.2,82.7,9.13e-15,65.9,inf,True,1.0,reciprocal_best_hit,high
AT5G11140,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G11420,NP_196703.1,,144703916,144703916,,LOC144703916,XP_078432336.1,BIIDXI-like protein At5g11420,66.8,97.0,96.2,5.660000000000001e-179,500.0,1.0141987829614605,True,2.0,reciprocal_best_hit,medium
AT5G11440,NP_001331464.1,CID5,144702786,144702786,,LOC144702786,XP_078430962.1,polyadenylate-binding protein-interacting protein 7-like,54.1,23.9,7.1,7.45e-06,43.5,inf,False,1.0,below_threshold,unmapped
AT5G11990,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G12050,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G12300,NP_568263.1,,144702054,144702054,,LOC144702054,XP_078430050.1,uncharacterized protein LOC144702054,38.8,94.7,96.6,2.48e-55,183.0,inf,False,1.0,directional_best_hit,low
AT5G12340,NP_001330389.1,,144715804,144715804,,LOC144715804,XP_078446933.1,DUF4228 domain protein,36.4,95.5,98.5,1.31e-40,136.0,1.6810877626699627,True,1.0,reciprocal_best_hit,high
AT5G12870,NP_196791.1,MYB46,144715695,144715695,,LOC144715695,XP_078446784.1,transcription factor MYB61-like,75.9,38.6,51.2,6.38e-59,186.0,1.0449438202247192,False,2.0,below_threshold,unmapped
AT5G13080,NP_196812.1,WRKY75,144715239,144715239,,LOC144715239,XP_078446296.1,WRKY transcription factor 71-like,53.9,67.6,33.3,2.9400000000000003e-31,112.0,1.0467289719626167,False,3.0,below_threshold,unmapped
AT5G13170,NP_196821.1,SAG29,144705573,144705573,,LOC144705573,XP_078434461.1,bidirectional sugar transporter SWEET14-like,51.9,83.2,90.6,2.08e-79,240.0,1.6551724137931034,False,3.0,directional_best_hit,low
AT5G13320,NP_001330075.1,PBS3,144702220,144702220,,LOC144702220,XP_078430299.1,putative indole-3-acetic acid-amido synthetase GH3.1,46.8,98.3,96.0,2.88e-186,536.0,1.4031413612565444,False,9.0,directional_best_hit,low
AT5G13330,NP_196837.1,Rap2.6L,144705541,144705541,,LOC144705541,XP_078434406.1,ethylene-responsive transcription factor ERF113-like isoform X1,51.8,79.2,53.1,7.42e-39,134.0,1.1074380165289257,True,3.0,reciprocal_best_hit,high
AT5G13750,NP_851036.1,ZIFL1,144715499,144715499,,LOC144715499,XP_078446557.1,protein ZINC INDUCED FACILITATOR-LIKE 1-like,58.3,99.0,99.2,3.36e-194,548.0,inf,True,1.0,reciprocal_best_hit,high
AT5G13840,NP_001190305.1,FZR3,144714565,144714565,,FZR3,XP_078445456.1,FIZZY-related 3,71.1,99.2,99.8,3.2899999999999995e-241,666.0,1.2661596958174905,True,1.0,reciprocal_best_hit,high
AT5G13870,NP_001331375.1,XTH5,144711419,144711419,,XTH5,XP_078441535.1,xyloglucan endotransglucosylase/hydrolase 5,76.1,100.0,100.0,1.98e-179,495.0,1.6123778501628665,True,1.0,reciprocal_best_hit,high
AT5G13880,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G13910,NP_196895.1,LEP,144710610,144710610,,PUCHI,XP_078440549.1,integrase-type DNA-binding superfamily protein,78.5,30.8,46.6,9.47e-30,106.0,1.0095238095238095,False,2.0,below_threshold,unmapped
AT5G13930,NP_196897.1,TT4,144705310,144705310,,TT4,XP_078434041.1,chalcone and stilbene synthase family protein,85.6,98.7,99.2,1.9400000000000003e-248,678.0,2.627906976744186,True,1.0,reciprocal_best_hit,high
AT5G14110,NP_196915.1,,144704947,144704947,,LOC144704947,XP_078433659.1,uncharacterized protein LOC144704947,57.6,94.3,30.6,7.720000000000001e-22,82.8,1.0534351145038168,False,5.0,below_threshold,unmapped
AT5G14180,NP_568295.2,MPL1,144716246,144716246,,MPL1,XP_078447476.1,myzus persicae-induced lipase 1 isoform X1,52.8,88.3,92.3,1.11e-136,395.0,1.3859649122807018,True,1.0,reciprocal_best_hit,high
AT5G14330,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G14340,NP_196938.2,MYB40,144713888,144713888,,LOC144713888,XP_078444746.1,transcription factor MYB20-like,72.1,46.9,49.8,4.73e-69,213.0,1.0441176470588236,False,4.0,below_threshold,unmapped
AT5G14360,NP_196940.1,,144711745,144711745,,LOC144711745,XP_078441892.1,BAG family molecular chaperone regulator 3-like,39.5,68.7,47.4,3.42e-22,88.2,1.0045558086560364,False,1.0,directional_best_hit,low
AT5G14470,NP_196951.3,,144707081,144707081,,LOC144707081,XP_078436329.1,glucuronokinase 1-like isoform X1,60.3,92.3,94.8,1.33e-142,407.0,inf,False,1.0,directional_best_hit,low
AT5G14510,NP_196955.1,,144709496,144709496,,LOC144709496,XP_078439194.1,U-box domain-containing protein 45-like,40.7,43.7,35.6,5.65e-24,100.0,1.5552099533437014,False,1.0,below_threshold,unmapped
AT5G14700,NP_196974.1,,144708508,144708508,,LOC144708508,XP_078438004.1,cinnamoyl-CoA reductase-like SNL6,34.3,72.3,83.8,3.58e-40,142.0,1.4285714285714284,False,2.0,directional_best_hit,low
AT5G15160,NP_197020.1,BNQ2,144711163,144711163,,LOC144711163,XP_078441211.1,transcription factor ILI5-like,48.7,83.0,62.6,1e-18,73.6,1.1446345256609642,False,1.0,directional_best_hit,low
AT5G15180,NP_197022.1,,144707859,144707859,,LOC144707859,XP_078437234.1,peroxidase 56-like,56.2,96.4,97.9,7.88e-124,357.0,1.0347826086956522,True,2.0,reciprocal_best_hit,medium
AT5G15290,NP_197033.1,CASP5,144702116,144702116,,LOC144702116,XP_078430132.1,CASP-like protein 2B1,25.2,72.7,67.8,2.41e-10,56.2,1.0725190839694658,False,1.0,directional_best_hit,low
AT5G15490,NP_197053.1,UGD3,144711896,144711896,,LOC144711896,XP_078442157.1,UDP-glucose 6-dehydrogenase 3,87.5,100.0,100.0,9.57e-316,855.0,1.0975609756097562,False,1.0,directional_best_hit,low
AT5G15510,NP_001190316.1,,144702176,144702176,,LOC144702176,XP_078430231.1,TPX2 (targeting protein for Xklp2) protein family isoform X1,41.2,82.3,83.7,4.6999999999999994e-67,223.0,inf,False,2.0,directional_best_hit,low
AT5G15600,NP_001330276.1,SP1L4,144702138,144702138,,LOC144702138,XP_078430161.1,protein SPIRAL1-like 2,49.2,92.1,96.1,5.51e-28,97.8,1.0360169491525424,False,1.0,directional_best_hit,low
AT5G15630,NP_197067.2,IRX6,144702103,144702103,,LOC144702103,XP_078430119.1,COBRA-like protein 1,67.9,91.4,90.0,2.6599999999999997e-221,613.0,1.3775280898876405,False,1.0,directional_best_hit,low
AT5G15890,NP_197093.1,TBL21,144703298,144703298,,LOC144703298,XP_078431569.1,protein trichome birefringence-like 25,46.3,64.3,80.8,5.44e-114,343.0,1.3557312252964426,False,1.0,directional_best_hit,low
AT5G15960,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G16010,NP_197105.1,,144706754,144706754,,LOC144706754,XP_078435894.1,3-oxo-5-alpha-steroid 4-dehydrogenase family protein isoform X1,48.7,99.6,99.2,1.07e-76,232.0,inf,True,1.0,reciprocal_best_hit,high
AT5G16023,,,,,,,,,,,,,,,,,no_hit,unmapped
AT5G16230,NP_197127.1,,144711477,144711477,,LOC144711477,XP_078441618.1,"stearoyl-[acyl-carrier-protein] 9-desaturase 7, chloroplastic-like",73.4,87.3,89.0,2.8299999999999998e-186,521.0,1.042,False,1.0,directional_best_hit,low
AT5G16250,NP_197129.1,,144706056,144706056,,LOC144706056,XP_078435056.1,uncharacterized protein LOC144706056,68.0,95.1,92.3,1.2500000000000001e-77,228.0,inf,True,2.0,reciprocal_best_hit,high
AT5G16490,NP_197153.1,RIC4,144700921,144700921,,LOC144700921,XP_078428630.1,CRIB domain-containing protein RIC10-like isoform X1,55.6,29.4,26.2,1.06e-07,47.4,1.0440528634361232,False,2.0,below_threshold,unmapped
AT5G16570,NP_568335.1,GLN1;4,144711164,144711164,,LOC144711164,XP_078441212.1,glutamine synthetase nodule isozyme,85.1,100.0,100.0,1.8e-241,657.0,1.0528846153846154,False,2.0,directional_best_hit,low
AT5G16600,NP_197163.1,MYB43,144713888,144713888,,LOC144713888,XP_078444746.1,transcription factor MYB20-like,83.4,42.8,56.0,1.2e-85,257.0,1.0982905982905984,False,4.0,below_threshold,unmapped
AT5G16970,NP_197199.1,AER,144705687,144705687,,LOC144705687,XP_078434584.1,LOW QUALITY PROTEIN: 2-alkenal reductase (NADP(+)-dependent)-like,64.9,98.8,98.5,2.3200000000000002e-157,443.0,1.0497630331753554,False,3.0,directional_best_hit,low
AT5G16980,NP_001190322.1,,144705687,144705687,,LOC144705687,XP_078434584.1,LOW QUALITY PROTEIN: 2-alkenal reductase (NADP(+)-dependent)-like,55.8,98.4,98.5,2.05e-116,338.0,1.04,False,3.0,directional_best_hit,low
AT5G17000,NP_197202.2,,144705687,144705687,,LOC144705687,XP_078434584.1,LOW QUALITY PROTEIN: 2-alkenal reductase (NADP(+)-dependent)-like,65.8,98.8,98.5,7.02e-159,447.0,1.0642857142857143,False,3.0,directional_best_hit,low
AT5G17160,NP_197218.2,,144708752,144708752,,LOC144708752,XP_078438319.1,uncharacterized protein LOC144708752,52.1,10.7,15.5,5.28e-13,70.1,inf,True,2.0,below_threshold,unmapped
AT5G17260,NP_197228.1,NAC086,144702956,144702956,,LOC144702956,XP_078431115.1,uncharacterized protein LOC144702956,60.0,32.6,32.3,7.17e-63,210.0,1.0047846889952152,False,4.0,below_threshold,unmapped
